,DATE,MATCHUP,MIN,H_TEAM,A_TEAM,H_FGM,H_FGA,H_FGPerc,H_3PM,H_3PA,H_ThreePPerc,H_FTM,H_FTA,H_FTPerc,H_OREB,H_DREB,H_REB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_EFGPerc,H_FTR,H_TOVPerc,A_FGM,A_FGA,A_FGPerc,A_3PM,A_3PA,A_ThreePPerc,A_FTM,A_FTA,A_FTPerc,A_OREB,A_DREB,A_REB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_EFGPerc,A_FTR,A_TOVPerc,Target
2071,1/3/18,WAS vs. NYK,240,WAS,NYK,48,81,59.3,9,23,39.1,16,26,0.615,6,36,42,27,9,5,12,21,0.6481481481481481,0.32098765432098764,11.489850631941787,41,86,47.7,7,19,36.8,14,18,0.778,8,28,36,19,7,5,14,20,0.5174418604651163,0.20930232558139536,12.972572275759823,1
2072,1/2/18,CLE vs. POR,241,CLE,POR,43,83,51.8,13,32,40.6,28,37,0.757,8,32,40,28,11,4,10,17,0.5963855421686747,0.4457831325301205,9.150805270863836,42,90,46.7,13,32,40.6,13,19,0.684,13,30,43,25,5,5,15,29,0.5388888888888889,0.2111111111111111,13.232180663373326,1
2073,1/2/18,LAC vs. MEM,241,LAC,MEM,39,71,54.9,9,23,39.1,26,31,0.8390000000000001,4,30,34,23,5,3,19,24,0.6126760563380281,0.4366197183098591,18.332690081049787,38,79,48.1,8,26,30.8,21,33,0.636,10,28,38,18,10,2,14,29,0.5316455696202531,0.4177215189873418,13.020833333333336,1
2074,1/2/18,NYK vs. SAS,240,NYK,SAS,35,87,40.2,7,22,31.8,14,18,0.778,12,38,50,21,5,7,14,23,0.4425287356321839,0.20689655172413796,12.853470437017993,31,82,37.8,10,27,37.0,28,34,0.8240000000000001,14,36,50,18,11,5,8,17,0.4390243902439024,0.4146341463414634,7.621951219512195,0
2075,1/2/18,PHX vs. ATL,240,PHX,ATL,39,77,50.6,7,22,31.8,19,26,0.731,11,36,47,24,7,4,21,22,0.551948051948052,0.3376623376623377,19.188596491228076,36,87,41.4,10,31,32.3,21,25,0.84,17,23,40,18,11,3,16,22,0.4712643678160919,0.28735632183908044,14.035087719298243,1
2076,1/2/18,SAC vs. CHA,240,SAC,CHA,45,87,51.7,7,17,41.2,14,18,0.778,16,31,47,22,1,2,15,19,0.5574712643678161,0.20689655172413796,13.646288209606984,51,89,57.3,15,32,46.9,14,18,0.778,5,25,30,25,7,3,3,14,0.6573033707865169,0.20224719101123595,3.00240192153723,0
2077,1/1/18,BKN vs. ORL,240,BKN,ORL,36,82,43.9,9,25,36.0,17,23,0.7390000000000001,10,42,52,17,7,10,13,22,0.4939024390243902,0.2804878048780488,12.366818873668187,35,96,36.5,6,31,19.4,19,25,0.76,19,33,52,16,5,5,12,18,0.3958333333333333,0.2604166666666667,10.084033613445378,1
2078,1/1/18,CHI vs. POR,265,CHI,POR,45,104,43.3,11,27,40.7,19,23,0.826,15,43,58,28,5,7,12,21,0.4855769230769231,0.22115384615384612,9.514747859181732,47,108,43.5,14,33,42.4,16,18,0.889,12,38,50,25,7,5,8,16,0.5,0.16666666666666666,6.45577792123951,0
2079,1/1/18,MIN vs. LAL,239,MIN,LAL,40,81,49.4,7,20,35.0,27,30,0.9,7,34,41,26,14,5,17,24,0.5370370370370371,0.3703703703703704,15.287769784172662,34,76,44.7,8,26,30.8,20,29,0.69,9,28,37,18,12,4,24,25,0.5,0.3815789473684211,21.284143313231638,1
2080,1/1/18,TOR vs. MIL,264,TOR,MIL,45,91,49.5,14,33,42.4,27,33,0.818,6,34,40,25,8,8,12,20,0.5714285714285714,0.3626373626373626,10.211027910142953,44,93,47.3,13,27,48.1,26,28,0.929,10,33,43,27,9,3,14,23,0.5430107526881721,0.3010752688172043,11.733154542406973,1
2081,12/31/17,BOS vs. BKN,241,BOS,BKN,39,79,49.4,14,33,42.4,16,25,0.64,8,42,50,21,7,8,17,22,0.5822784810126582,0.3164556962025317,15.887850467289717,39,95,41.1,11,36,30.6,16,19,0.8420000000000001,11,34,45,25,5,4,9,19,0.468421052631579,0.2,8.009967960128161,1
2082,12/31/17,HOU vs. LAL,290,HOU,LAL,49,106,46.2,18,52,34.6,32,39,0.821,15,28,43,29,7,9,11,33,0.5471698113207547,0.3679245283018868,8.199165175909362,53,105,50.5,10,25,40.0,26,37,0.703,15,39,54,31,6,4,14,32,0.5523809523809524,0.3523809523809524,10.34890597279716,1
2083,12/31/17,IND vs. MIN,240,IND,MIN,33,85,38.8,10,25,40.0,14,18,0.778,13,30,43,20,3,5,16,18,0.4470588235294118,0.21176470588235294,14.689680499449134,41,86,47.7,4,19,21.1,21,25,0.84,13,31,44,20,11,8,7,20,0.5,0.2906976744186047,6.730769230769232,0
2084,12/31/17,LAC vs. CHA,241,LAC,CHA,36,76,47.4,10,28,35.7,24,27,0.889,6,36,42,24,9,5,16,21,0.5394736842105263,0.35526315789473684,15.40238737004236,36,93,38.7,11,33,33.3,15,19,0.789,15,32,47,23,10,3,17,21,0.44623655913978494,0.2043010752688172,14.362960459614735,1
2085,12/31/17,OKC vs. DAL,241,OKC,DAL,43,89,48.3,10,32,31.3,17,23,0.7390000000000001,11,34,45,18,4,4,11,20,0.5393258426966292,0.25842696629213485,9.989102796948783,46,89,51.7,15,34,44.1,9,14,0.643,8,28,36,26,5,5,7,18,0.6011235955056179,0.15730337078651685,6.851996867658576,0
2086,12/31/17,PHX vs. PHI,240,PHX,PHI,37,88,42.0,10,27,37.0,26,34,0.765,12,23,35,18,9,4,16,29,0.4772727272727273,0.3863636363636364,13.449899125756554,43,77,55.8,10,24,41.7,27,34,0.794,11,33,44,24,11,7,21,32,0.6233766233766234,0.4415584415584416,18.59065155807365,0
2087,12/31/17,SAC vs. MEM,241,SAC,MEM,37,86,43.0,9,24,37.5,13,25,0.52,12,30,42,20,6,2,16,21,0.4825581395348838,0.2906976744186047,14.15929203539823,41,76,53.9,14,30,46.7,18,24,0.75,6,38,44,22,11,8,16,21,0.631578947368421,0.3157894736842105,15.600624024960997,0
2088,12/31/17,WAS vs. CHI,240,WAS,CHI,43,93,46.2,16,36,44.4,12,17,0.706,12,35,47,27,6,8,10,24,0.5483870967741935,0.1827956989247312,9.051412020275162,42,92,45.7,8,35,22.9,18,22,0.818,10,36,46,24,6,1,12,22,0.5,0.2391304347826087,10.555946516537649,1
2089,12/30/17,ATL vs. POR,241,ATL,POR,40,89,44.9,14,30,46.7,10,15,0.667,13,32,45,29,12,3,13,16,0.5280898876404494,0.16853932584269662,11.970534069981587,36,85,42.4,7,25,28.0,10,13,0.769,15,31,46,19,9,8,20,18,0.4647058823529412,0.15294117647058825,18.063583815028906,1
2090,12/30/17,DEN vs. PHI,240,DEN,PHI,35,87,40.2,7,32,21.9,25,34,0.735,10,38,48,18,10,9,13,12,0.4425287356321839,0.3908045977011495,11.308281141266527,45,93,48.4,8,24,33.3,9,10,0.9,7,34,41,34,6,3,13,25,0.5268817204301075,0.10752688172043012,11.77536231884058,0
2091,12/30/17,DET vs. SAS,238,DET,SAS,36,81,44.4,8,24,33.3,13,16,0.813,6,39,45,22,10,1,11,11,0.4938271604938271,0.19753086419753085,11.106623586429725,31,84,36.9,5,26,19.2,12,13,0.9229999999999999,10,36,46,18,8,5,14,13,0.39880952380952384,0.15476190476190474,13.497878904743537,1
2092,12/30/17,GSW vs. MEM,240,GSW,MEM,50,85,58.8,18,33,54.5,23,25,0.92,7,31,38,37,3,6,10,17,0.6941176470588235,0.29411764705882354,9.433962264150944,49,94,52.1,15,21,71.4,15,22,0.682,13,25,38,29,6,0,7,22,0.6010638297872339,0.23404255319148934,6.324539212143115,1
2093,12/30/17,NOP vs. NYK,240,NOP,NYK,38,84,45.2,6,26,23.1,21,27,0.778,4,44,48,24,3,5,10,19,0.4880952380952381,0.32142857142857145,9.444654325651682,41,94,43.6,5,19,26.3,18,21,0.857,9,42,51,24,6,7,6,24,0.4627659574468085,0.22340425531914893,5.49249359209081,0
2094,12/30/17,ORL vs. MIA,241,ORL,MIA,44,81,54.3,12,27,44.4,11,15,0.733,9,28,37,31,2,9,12,20,0.6172839506172839,0.1851851851851852,12.048192771084338,45,88,51.1,12,24,50.0,15,18,0.833,11,29,40,24,6,2,8,17,0.5795454545454546,0.20454545454545456,7.698229407236337,0
2095,12/30/17,UTA vs. CLE,240,UTA,CLE,38,82,46.3,10,31,32.3,18,21,0.857,5,38,43,24,12,4,11,24,0.5243902439024389,0.25609756097560976,10.758998435054774,34,81,42.0,12,40,30.0,21,26,0.8079999999999999,9,37,46,20,6,5,15,19,0.4938271604938271,0.32098765432098764,13.96128071481757,1
2096,12/29/17,CHI vs. IND,240,CHI,IND,43,85,50.6,18,39,46.2,15,15,1.0,7,33,40,31,6,4,15,20,0.611764705882353,0.17647058823529413,14.071294559099435,43,93,46.2,7,22,31.8,14,20,0.7,11,32,43,22,10,6,10,15,0.5,0.21505376344086025,8.94454382826476,1
2097,12/29/17,GSW vs. CHA,241,GSW,CHA,40,87,46.0,8,22,36.4,12,13,0.9229999999999999,8,35,43,32,6,5,17,25,0.5057471264367817,0.14942528735632185,15.493984688297484,41,89,46.1,6,20,30.0,23,34,0.6759999999999999,13,34,47,27,12,6,10,10,0.4943820224719101,0.3820224719101124,8.775008775008775,0
2098,12/29/17,LAL vs. LAC,240,LAL,LAC,46,94,48.9,3,19,15.8,11,16,0.688,11,24,35,25,7,3,12,22,0.5053191489361702,0.1702127659574468,10.615711252653927,42,86,48.8,9,32,28.1,28,34,0.8240000000000001,15,34,49,23,7,6,13,21,0.5406976744186046,0.3953488372093023,11.407511407511409,0
2099,12/29/17,MIA vs. BKN,239,MIA,BKN,30,89,33.7,3,26,11.5,24,31,0.774,12,31,43,12,9,3,11,18,0.3539325842696629,0.34831460674157305,9.679690249912005,39,79,49.4,11,26,42.3,22,25,0.88,8,46,54,25,8,4,18,23,0.5632911392405063,0.3164556962025317,16.666666666666664,0
2100,12/29/17,NOP vs. DAL,241,NOP,DAL,42,85,49.4,8,31,25.8,28,32,0.875,4,27,31,28,8,6,8,19,0.5411764705882353,0.3764705882352941,7.471049682480388,46,83,55.4,22,39,56.4,14,18,0.778,5,38,43,27,5,4,15,23,0.6867469879518072,0.21686746987951808,14.161631419939575,0
2101,12/29/17,OKC vs. MIL,240,OKC,MIL,38,83,45.8,7,25,28.0,12,20,0.6,10,35,45,16,5,5,12,19,0.5,0.24096385542168675,11.560693641618498,40,85,47.1,9,29,31.0,8,17,0.47100000000000003,12,31,43,26,9,7,9,23,0.5235294117647059,0.2,8.868742609381158,0
2102,12/29/17,SAC vs. PHX,241,SAC,PHX,37,80,46.3,8,23,34.8,19,23,0.826,8,29,37,23,6,2,9,23,0.5125,0.2875,9.079903147699756,41,85,48.2,13,30,43.3,16,24,0.667,16,31,47,26,5,5,10,19,0.5588235294117647,0.2823529411764706,9.473285335354301,0
2103,12/29/17,TOR vs. ATL,240,TOR,ATL,46,105,43.8,13,37,35.1,6,8,0.75,19,32,51,22,9,15,11,22,0.5,0.0761904761904762,9.203480589022758,38,88,43.2,9,24,37.5,13,20,0.65,14,34,48,21,6,7,18,15,0.4829545454545455,0.2272727272727273,15.679442508710803,1
2104,12/29/17,WAS vs. HOU,241,WAS,HOU,47,88,53.4,18,36,50.0,9,12,0.75,10,35,45,23,12,5,16,15,0.6363636363636364,0.13636363636363635,14.641288433382137,38,89,42.7,14,48,29.2,13,16,0.813,8,27,35,15,11,2,14,13,0.5056179775280899,0.1797752808988764,12.72264631043257,1
2105,12/28/17,BOS vs. HOU,239,BOS,HOU,37,82,45.1,8,29,27.6,17,24,0.708,10,34,44,18,9,8,16,22,0.5,0.2926829268292683,14.738393515106852,30,80,37.5,14,43,32.6,24,31,0.774,7,36,43,16,9,3,16,23,0.4625,0.3875,14.59321415541773,1
2106,12/28/17,MIL vs. MIN,239,MIL,MIN,41,75,54.7,5,15,33.3,15,16,0.938,7,29,36,23,10,0,16,18,0.58,0.21333333333333332,16.31986944104447,34,71,47.9,9,28,32.1,19,26,0.731,6,27,33,20,9,3,16,14,0.5422535211267606,0.3661971830985916,16.253555465258028,1
2107,12/28/17,ORL vs. DET,240,ORL,DET,37,82,45.1,11,26,42.3,17,17,1.0,9,39,48,22,10,3,18,17,0.5182926829268293,0.2073170731707317,16.747301823595087,35,87,40.2,9,23,39.1,10,14,0.7140000000000001,9,32,41,20,5,4,15,17,0.4540229885057471,0.16091954022988506,13.868343195266274,1
2108,12/28/17,POR vs. PHI,240,POR,PHI,35,75,46.7,8,24,33.3,36,47,0.7659999999999999,8,39,47,15,7,3,15,18,0.52,0.6266666666666667,13.552584026020961,42,87,48.3,16,32,50.0,10,14,0.7140000000000001,5,32,37,28,8,2,13,26,0.5747126436781609,0.16091954022988506,12.245666917859836,1
2109,12/28/17,SAS vs. NYK,240,SAS,NYK,41,80,51.3,9,20,45.0,28,39,0.718,10,33,43,28,2,4,9,18,0.56875,0.4875,8.477769404672193,41,90,45.6,5,14,35.7,20,22,0.909,12,32,44,31,6,8,9,26,0.4833333333333333,0.24444444444444444,8.281192491718807,1
2110,12/27/17,ATL vs. WAS,241,ATL,WAS,41,94,43.6,11,37,29.7,20,29,0.69,16,37,53,28,7,7,11,21,0.4946808510638298,0.30851063829787234,9.34103260869565,35,81,43.2,9,24,37.5,20,26,0.769,9,31,40,24,6,5,13,24,0.4876543209876543,0.32098765432098764,12.329286798179062,1
2111,12/27/17,CHA vs. BOS,239,CHA,BOS,32,87,36.8,7,23,30.4,20,29,0.69,19,33,52,15,7,3,11,11,0.4080459770114943,0.3333333333333333,9.931383170819787,37,78,47.4,15,34,44.1,13,13,1.0,6,37,43,20,4,7,15,20,0.5705128205128205,0.16666666666666666,15.194489465153973,0
2112,12/27/17,CHI vs. NYK,240,CHI,NYK,35,86,40.7,10,28,35.7,12,16,0.75,4,46,50,23,9,3,15,15,0.4651162790697674,0.18604651162790695,13.88374676045909,37,91,40.7,4,23,17.4,9,13,0.6920000000000001,7,44,51,21,6,5,12,17,0.42857142857142855,0.14285714285714285,11.037527593818984,1
2113,12/27/17,GSW vs. UTA,239,GSW,UTA,51,86,59.3,11,23,47.8,13,17,0.765,4,46,50,37,8,7,16,18,0.6569767441860465,0.19767441860465115,14.614541468761413,37,92,40.2,6,23,26.1,21,27,0.778,10,33,43,21,10,2,13,22,0.43478260869565216,0.29347826086956524,11.122518822724162,1
2114,12/27/17,IND vs. DAL,240,IND,DAL,38,79,48.1,10,25,40.0,8,10,0.8,7,32,39,27,8,4,15,17,0.5443037974683544,0.12658227848101267,15.24390243902439,40,78,51.3,8,29,27.6,10,15,0.667,4,31,35,26,7,3,9,12,0.5641025641025641,0.19230769230769232,9.615384615384617,0
2115,12/27/17,LAL vs. MEM,240,LAL,MEM,35,93,37.6,8,28,28.6,21,33,0.636,22,27,49,14,5,4,11,26,0.41935483870967744,0.3548387096774194,9.281133985825177,35,71,49.3,5,21,23.8,34,39,0.872,5,32,37,20,3,9,10,20,0.528169014084507,0.5492957746478874,10.187449062754686,0
2116,12/27/17,MIN vs. DEN,264,MIN,DEN,47,90,52.2,12,29,41.4,22,30,0.733,7,35,42,27,4,7,6,26,0.5888888888888889,0.3333333333333333,5.494505494505495,42,91,46.2,15,39,38.5,26,31,0.8390000000000001,11,37,48,26,3,2,9,24,0.5439560439560439,0.3406593406593407,7.9197465681098205,1
2117,12/27/17,NOP vs. BKN,239,NOP,BKN,48,90,53.3,17,33,51.5,15,19,0.789,6,37,43,40,8,9,10,15,0.6277777777777778,0.2111111111111111,9.228497600590623,41,90,45.6,19,38,50.0,12,14,0.857,10,33,43,26,8,3,15,18,0.5611111111111111,0.15555555555555556,13.494062612450524,1
2118,12/27/17,OKC vs. TOR,240,OKC,TOR,46,87,52.9,9,25,36.0,23,33,0.6970000000000001,15,37,52,25,9,7,12,26,0.5804597701149425,0.3793103448275862,10.570824524312897,36,85,42.4,11,38,28.9,24,26,0.9229999999999999,7,27,34,24,9,4,11,29,0.4882352941176471,0.3058823529411765,10.238272524199553,1
2119,12/27/17,SAC vs. CLE,242,SAC,CLE,41,79,51.9,12,30,40.0,15,18,0.833,7,33,40,25,8,6,11,19,0.5949367088607594,0.2278481012658228,11.233660130718954,32,74,43.2,12,31,38.7,19,25,0.76,7,30,37,19,9,4,11,15,0.5135135135135135,0.33783783783783783,11.458333333333332,1
2120,12/26/17,DAL vs. TOR,241,DAL,TOR,40,94,42.6,6,24,25.0,12,16,0.75,16,40,56,20,5,11,13,24,0.4574468085106383,0.1702127659574468,11.399508944230096,30,89,33.7,9,31,29.0,24,32,0.75,16,37,53,16,10,7,10,24,0.3876404494382023,0.3595505617977528,8.843296781039973,1
2121,12/26/17,DEN vs. UTA,242,DEN,UTA,39,81,48.1,11,30,36.7,18,22,0.818,10,43,53,23,3,1,9,21,0.5493827160493827,0.2716049382716049,9.028892455858747,27,84,32.1,10,35,28.6,19,23,0.826,12,30,42,19,7,0,7,22,0.3809523809523809,0.27380952380952384,6.92246835443038,1
2122,12/26/17,DET vs. IND,240,DET,IND,41,82,50.0,12,34,35.3,13,16,0.813,10,36,46,26,5,1,10,17,0.573170731707317,0.1951219512195122,10.096930533117929,34,77,44.2,6,21,28.6,9,13,0.6920000000000001,5,21,26,18,6,3,12,19,0.4805194805194805,0.16883116883116886,12.66891891891892,1
2123,12/26/17,LAC vs. SAC,241,LAC,SAC,44,81,54.3,13,31,41.9,21,27,0.778,9,40,49,31,7,8,13,13,0.6234567901234568,0.3333333333333333,12.278050623347184,40,96,41.7,7,22,31.8,8,12,0.667,10,27,37,25,11,7,9,19,0.453125,0.125,8.161044613710555,1
2124,12/26/17,MIA vs. ORL,241,MIA,ORL,41,91,45.1,11,33,33.3,14,17,0.8240000000000001,16,37,53,22,11,5,15,20,0.510989010989011,0.1868131868131868,13.21818822700035,33,81,40.7,5,20,25.0,18,22,0.818,10,32,42,14,8,5,17,20,0.4382716049382716,0.2716049382716049,15.787518573551262,1
2125,12/26/17,MIL vs. CHI,241,MIL,CHI,39,83,47.0,10,31,32.3,18,24,0.75,4,37,41,23,2,8,17,21,0.5301204819277109,0.2891566265060241,15.376266280752532,45,103,43.7,10,28,35.7,15,25,0.6,15,32,47,26,11,3,6,19,0.4854368932038835,0.2427184466019417,5.0,0
2126,12/26/17,PHX vs. MEM,240,PHX,MEM,32,72,44.4,8,22,36.4,27,35,0.7709999999999999,6,35,41,24,5,5,19,29,0.5,0.4861111111111111,17.857142857142858,35,87,40.2,3,20,15.0,24,29,0.828,10,28,38,12,10,11,10,28,0.4195402298850575,0.3333333333333333,9.110787172011662,1
2127,12/26/17,SAS vs. BKN,240,SAS,BKN,41,80,51.3,7,16,43.8,20,24,0.833,5,38,43,18,7,5,12,14,0.55625,0.3,11.700468018720748,39,93,41.9,12,32,37.5,7,9,0.778,12,33,45,23,5,0,13,18,0.4838709677419355,0.0967741935483871,11.822480902146234,1
2128,12/25/17,BOS vs. WAS,241,BOS,WAS,39,81,48.1,14,29,48.3,11,17,0.647,8,37,45,20,2,4,16,23,0.5679012345679012,0.20987654320987653,15.313935681470134,43,93,46.2,6,26,23.1,19,28,0.679,14,33,47,26,6,4,8,17,0.4946236559139785,0.3010752688172043,7.0596540769502285,0
2129,12/25/17,GSW vs. CLE,240,GSW,CLE,38,82,46.3,10,37,27.0,13,17,0.765,10,37,47,28,7,7,15,18,0.5243902439024389,0.2073170731707317,14.356814701378253,28,88,31.8,15,36,41.7,21,25,0.84,19,31,50,12,8,0,14,19,0.4034090909090909,0.2840909090909091,12.389380530973453,1
2130,12/25/17,LAL vs. MIN,240,LAL,MIN,40,92,43.5,10,30,33.3,14,20,0.7,13,24,37,21,10,1,12,16,0.4891304347826087,0.21739130434782608,10.638297872340424,49,84,58.3,11,32,34.4,12,14,0.857,7,35,42,30,9,4,15,13,0.6488095238095238,0.16666666666666666,14.263978699125145,0
2131,12/25/17,NYK vs. PHI,239,NYK,PHI,38,94,40.4,4,15,26.7,18,28,0.643,18,27,45,18,7,5,10,21,0.425531914893617,0.2978723404255319,8.59697386519945,35,82,42.7,10,28,35.7,25,30,0.833,12,36,48,21,7,7,15,22,0.4878048780487805,0.36585365853658536,13.611615245009071,0
2132,12/25/17,OKC vs. HOU,240,OKC,HOU,43,79,54.4,8,18,44.4,18,23,0.7829999999999999,9,31,40,21,9,10,14,20,0.5949367088607594,0.2911392405063291,13.576415826221876,35,81,43.2,12,37,32.4,25,31,0.8059999999999999,12,26,38,23,11,4,13,20,0.5061728395061729,0.382716049382716,12.07729468599034,1
2133,12/23/17,ATL vs. DAL,242,ATL,DAL,42,75,56.0,10,24,41.7,18,22,0.818,6,32,38,29,5,2,15,19,0.6266666666666667,0.2933333333333333,15.048154093097914,43,85,50.6,9,33,27.3,12,15,0.8,7,23,30,31,8,3,10,17,0.5588235294117647,0.17647058823529413,9.842519685039369,1
2134,12/23/17,BOS vs. CHI,240,BOS,CHI,44,92,47.8,12,32,37.5,17,21,0.81,8,38,46,29,9,5,5,18,0.5434782608695652,0.22826086956521735,4.70632530120482,34,86,39.5,7,19,36.8,17,25,0.68,12,39,51,24,4,2,15,16,0.43604651162790703,0.2906976744186047,13.392857142857142,1
2135,12/23/17,CHA vs. MIL,240,CHA,MIL,36,74,48.6,9,21,42.9,30,40,0.75,9,34,43,22,2,7,16,20,0.5472972972972973,0.5405405405405406,14.869888475836431,42,87,48.3,8,26,30.8,14,17,0.8240000000000001,7,28,35,25,4,2,9,32,0.5287356321839081,0.19540229885057472,8.697332817935832,1
2136,12/23/17,GSW vs. DEN,241,GSW,DEN,32,84,38.1,3,27,11.1,14,17,0.8240000000000001,11,27,38,25,14,8,16,14,0.39880952380952384,0.2023809523809524,14.886490509862297,38,82,46.3,7,28,25.0,13,15,0.867,10,35,45,25,10,4,18,14,0.5060975609756098,0.18292682926829268,16.885553470919326,0
2137,12/23/17,IND vs. BKN,264,IND,BKN,47,90,52.2,10,23,43.5,19,24,0.792,7,34,41,31,8,9,8,25,0.5777777777777777,0.26666666666666666,7.369196757553428,42,98,42.9,16,36,44.4,19,25,0.76,18,33,51,24,2,2,10,20,0.5102040816326531,0.2551020408163265,8.403361344537815,1
2138,12/23/17,LAL vs. POR,239,LAL,POR,36,85,42.4,8,25,32.0,12,20,0.6,11,44,55,23,8,3,17,22,0.4705882352941176,0.2352941176470588,15.342960288808662,39,95,41.1,10,25,40.0,7,14,0.5,9,38,47,19,7,8,11,15,0.4631578947368421,0.14736842105263154,9.807417974322396,0
2139,12/23/17,MEM vs. LAC,239,MEM,LAC,40,90,44.4,13,31,41.9,22,25,0.88,15,32,47,28,5,5,9,26,0.5166666666666667,0.2777777777777778,8.181818181818182,39,79,49.4,13,34,38.2,21,28,0.75,5,31,36,14,4,7,10,22,0.5759493670886076,0.35443037974683544,9.86971969996052,1
2140,12/23/17,MIA vs. NOP,240,MIA,NOP,36,85,42.4,10,32,31.3,12,15,0.8,13,25,38,18,4,3,13,19,0.4823529411764706,0.17647058823529413,12.4282982791587,39,73,53.4,15,25,60.0,16,19,0.8420000000000001,6,31,37,27,5,10,14,20,0.6369863013698629,0.2602739726027397,14.681208053691275,0
2141,12/23/17,PHX vs. MIN,239,PHX,MIN,40,86,46.5,11,32,34.4,15,24,0.625,9,27,36,24,5,4,13,22,0.5290697674418605,0.2790697674418605,11.865644395764878,42,84,50.0,6,16,37.5,25,29,0.862,13,34,47,18,6,6,14,21,0.5357142857142857,0.34523809523809523,12.639942217407004,0
2142,12/23/17,SAC vs. SAS,240,SAC,SAS,40,86,46.5,12,22,54.5,7,11,0.636,9,33,42,21,2,2,10,17,0.5348837209302325,0.12790697674418605,9.916699722332408,44,88,50.0,11,23,47.8,9,11,0.818,7,37,44,29,3,1,8,11,0.5625,0.125,7.933359777865926,0
2143,12/23/17,TOR vs. PHI,242,TOR,PHI,35,85,41.2,9,27,33.3,23,26,0.885,7,36,43,18,15,6,17,20,0.4647058823529412,0.3058823529411765,14.985895627644572,33,80,41.3,7,27,25.9,13,20,0.65,7,34,41,19,10,7,22,23,0.45625,0.25,19.85559566787004,1
2144,12/23/17,UTA vs. OKC,241,UTA,OKC,33,72,45.8,6,26,23.1,17,20,0.85,6,31,37,16,3,2,12,13,0.5,0.2777777777777778,12.93103448275862,39,88,44.3,12,29,41.4,13,16,0.813,15,30,45,18,9,5,7,16,0.5113636363636364,0.18181818181818185,6.860054880439043,0
2145,12/23/17,WAS vs. ORL,239,WAS,ORL,47,86,54.7,16,30,53.3,20,23,0.87,12,37,49,29,5,2,16,18,0.6395348837209303,0.26744186046511625,14.270424545130215,42,87,48.3,8,26,30.8,11,17,0.647,4,24,28,17,7,3,12,22,0.5287356321839081,0.19540229885057472,11.269722013523664,1
2146,12/22/17,BKN vs. WAS,241,BKN,WAS,44,88,50.0,14,41,34.1,17,21,0.81,13,47,60,29,4,4,14,17,0.5795454545454546,0.23863636363636365,12.5854009349155,34,93,36.6,5,20,25.0,11,15,0.733,7,28,35,22,7,1,7,18,0.3924731182795699,0.16129032258064516,6.566604127579737,1
2147,12/22/17,DET vs. NYK,240,DET,NYK,38,88,43.2,10,25,40.0,18,25,0.72,15,29,44,19,8,5,11,11,0.4886363636363637,0.2840909090909091,10.0,44,97,45.4,8,24,33.3,5,6,0.833,16,35,51,25,6,9,14,20,0.4948453608247423,0.061855670103092786,12.319605772615276,1
2148,12/22/17,GSW vs. LAL,241,GSW,LAL,42,85,49.4,7,24,29.2,22,27,0.815,10,32,42,24,9,13,15,17,0.5352941176470588,0.3176470588235294,13.407222023596713,40,94,42.6,11,29,37.9,15,22,0.682,15,31,46,22,11,5,15,23,0.4840425531914894,0.23404255319148934,12.639029322548026,1
2149,12/22/17,HOU vs. LAC,240,HOU,LAC,36,78,46.2,17,40,42.5,29,35,0.8290000000000001,9,34,43,16,4,4,17,26,0.5705128205128205,0.4487179487179487,15.39855072463768,43,91,47.3,18,42,42.9,24,31,0.774,9,29,38,24,8,5,8,25,0.5714285714285714,0.3406593406593407,7.102272727272728,0
2150,12/22/17,MIA vs. DAL,240,MIA,DAL,46,72,63.9,16,25,64.0,5,6,0.833,2,33,35,25,3,3,11,15,0.75,0.08333333333333333,12.844465203176089,38,75,50.7,17,35,48.6,8,11,0.727,3,19,22,28,5,2,8,12,0.62,0.14666666666666667,9.107468123861564,1
2151,12/22/17,MIL vs. CHA,239,MIL,CHA,41,87,47.1,8,29,27.6,19,23,0.826,6,37,43,27,7,5,7,16,0.5172413793103449,0.26436781609195403,6.7230119093353835,39,88,44.3,12,26,46.2,14,17,0.8240000000000001,9,34,43,21,4,7,9,18,0.5113636363636364,0.19318181818181815,8.614088820826952,1
2152,12/22/17,OKC vs. ATL,241,OKC,ATL,44,82,53.7,13,25,52.0,19,31,0.613,15,25,40,24,11,5,19,18,0.6158536585365854,0.3780487804878049,16.573621772505234,44,85,51.8,15,32,46.9,14,17,0.8240000000000001,7,20,27,28,12,3,15,24,0.6058823529411764,0.2,13.956084852995904,1
2153,12/22/17,ORL vs. NOP,241,ORL,NOP,36,85,42.4,4,20,20.0,21,29,0.7240000000000001,10,30,40,16,7,2,14,19,0.4470588235294118,0.3411764705882353,12.526843235504654,43,86,50.0,10,30,33.3,15,24,0.625,11,37,48,23,10,2,15,25,0.5581395348837209,0.2790697674418605,13.445679455001795,0
2154,12/22/17,POR vs. DEN,241,POR,DEN,35,83,42.2,6,22,27.3,9,16,0.563,10,24,34,15,6,4,9,19,0.4578313253012048,0.1927710843373494,9.087237479806138,42,85,49.4,7,25,28.0,11,15,0.733,16,33,49,19,4,10,14,13,0.5352941176470588,0.17647058823529413,13.257575757575758,0
