,H_FTPct,H_EFGPct,H_ThreePARt,H_FTR,H_REBPct,H_BLKPct,H_AST_TOV_Ratio,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio
33,0.871,0.5802469135802469,0.3580246913580247,0.6186404847588912,0.4594594594594595,0.2976702788937936,1.1063016814330802,0.741,0.5886075949367089,0.3670886075949367,0.7645997791102662,0.5405405405405406,0.061728395061728385,1.0177151706893663
34,0.867,0.4222222222222222,0.4111111111111111,0.408248290463863,0.4090909090909091,0.22941573387056177,1.122462048309373,0.9229999999999999,0.4605263157894737,0.4605263157894737,0.7647860170437231,0.5909090909090909,0.04444444444444445,1.024734866565833
35,0.778,0.5533333333333333,0.2933333333333333,0.6,0.59375,0.20134681656420728,1.0308533208864445,0.828,0.5135135135135135,0.6351351351351351,0.7912096391448357,0.40625,0.04,1.0
36,0.625,0.4213483146067416,0.4382022471910113,0.5192907868894986,0.4631578947368421,0.1516196087157807,1.1129071522953613,0.625,0.6149425287356322,0.3563218390804598,0.5506716057974674,0.5368421052631579,0.12359550561797752,1.146633309809482
37,0.7829999999999999,0.4090909090909091,0.2272727272727273,0.511237358145545,0.5408163265306123,0.3067859955389482,1.2321909291736535,0.9,0.4,0.27058823529411763,0.6964705665515708,0.4591836734693878,0.05681818181818181,1.2118077484286536
38,0.708,0.5759493670886076,0.34177215189873417,0.5511782546095504,0.4597701149425287,0.2596453934447493,1.1316267781329206,0.667,0.4550561797752809,0.3595505617977528,0.6969591466952609,0.5402298850574713,0.02531645569620253,1.0862587806883204
39,0.821,0.453125,0.3333333333333333,0.5400617248673217,0.5157894736842106,0.23702273156998863,1.0782408321227752,0.8059999999999999,0.5842696629213483,0.33707865168539325,0.7682329347909256,0.4842105263157895,0.09375,1.2139244620058345
40,0.8240000000000001,0.6309523809523809,0.2857142857142857,0.44986770542121873,0.5256410256410257,0.27003086243366087,1.2363468541086677,0.75,0.4895833333333333,0.25,0.5946035575013605,0.4743589743589744,0.03571428571428571,1.2444550602598077
41,0.909,0.5260416666666666,0.40625,0.47871355387816905,0.4814814814814815,0.18786728732554484,1.2532718484812848,0.9229999999999999,0.6176470588235294,0.4,0.74368428701632,0.5185185185185185,0.010416666666666666,1.1941704849569883
42,0.682,0.5246913580246914,0.4567901234567901,0.5211573066470477,0.4946236559139785,0.3572948005052482,1.0,0.737,0.4202127659574468,0.40425531914893614,0.6705118179915145,0.5053763440860215,0.04938271604938271,1.0960078922813667
43,0.8,0.5897435897435898,0.4230769230769231,0.5063696835418333,0.5384615384615384,0.25819888974716115,1.1151486836285918,0.6,0.45,0.26666666666666666,0.6389431042462724,0.4615384615384616,0.038461538461538464,1.1593782451181465
44,0.667,0.58,0.33,0.3,0.5773195876288659,0.1796053020267749,1.1071821459968787,0.76,0.4354838709677419,0.3333333333333333,0.7200526698549299,0.42268041237113396,0.04,1.1086834179687215
45,0.652,0.5364583333333334,0.3645833333333333,0.4894725051862804,0.5357142857142857,0.24112141108520604,1.160637758680142,0.6,0.6162790697674418,0.313953488372093,0.6462464969284386,0.4642857142857143,0.08333333333333333,1.0814837471201988
46,0.857,0.5705882352941176,0.4235294117647059,0.49705012174770835,0.5,0.19011727515734336,1.1593782451181465,0.742,0.4397590361445783,0.40963855421686746,0.7817554189661924,0.5,0.05882352941176471,1.0378908155562134
47,0.75,0.475,0.34,0.34641016151377546,0.4,0.1125087900926024,1.1726333046072592,0.7559999999999999,0.6075949367088608,0.35443037974683544,0.8487683787501671,0.6,0.1,1.0801543205479764
48,0.846,0.4941860465116279,0.4069767441860465,0.5498414147691576,0.5977011494252874,0.2976702788937936,1.093991298492429,0.75,0.4620253164556962,0.5822784810126582,0.7424138028145425,0.4022988505747127,0.04651162790697674,0.9885670467493973
49,0.857,0.4659090909090909,0.3181818181818182,0.5640760748177662,0.5,0.16012815380508713,1.0699131939336628,0.794,0.532051282051282,0.35897435897435903,0.8125424861344327,0.5,0.011363636363636364,1.0198244513277528
50,0.75,0.50625,0.3875,0.6324555320336759,0.4024390243902439,0.211999576001272,1.1404347622075481,0.895,0.5393258426966292,0.34831460674157305,0.67973698143584,0.5975609756097561,0.025,1.129544647567758
51,0.773,0.4602272727272727,0.4545454545454545,0.5,0.4731182795698925,0.21081851067789198,1.0862587806883204,0.9570000000000001,0.4944444444444445,0.3888888888888889,0.711002833752044,0.5268817204301075,0.09090909090909093,1.0491150634216482
52,0.769,0.462962962962963,0.4074074074074074,0.40061680838488767,0.4303797468354431,0.16329931618554522,1.0274566618490537,0.889,0.6066666666666667,0.37333333333333335,0.6999271023161167,0.569620253164557,0.07407407407407407,1.0862587806883204
53,0.774,0.4666666666666667,0.4222222222222222,0.5868938953886337,0.42268041237113396,0.21320071635561044,1.0862587806883204,0.762,0.5454545454545454,0.2954545454545455,0.6989307622784944,0.5773195876288659,0.08888888888888889,1.0468016566772211
54,0.75,0.4427083333333333,0.375,0.5,0.4631578947368421,0.26413527189768715,1.151673739664203,0.875,0.5697674418604651,0.4418604651162791,0.726822222964718,0.5368421052631579,0.0625,1.0814837471201988
55,0.75,0.5,0.21518987341772156,0.6364458273405841,0.5054945054945055,0.211999576001272,1.169268422234226,0.917,0.5337078651685393,0.34831460674157305,0.7206183364926947,0.4945054945054945,0.02531645569620253,1.2363468541086677
56,0.6579999999999999,0.4935064935064935,0.5324675324675324,0.7025001733142089,0.48,0.3576408488192953,1.0699131939336628,0.6759999999999999,0.4709302325581395,0.5232558139534884,0.7929487456557408,0.52,0.05194805194805195,1.0652912865731596
57,0.7390000000000001,0.4876543209876543,0.3703703703703704,0.5328701692569688,0.4705882352941176,0.2222222222222222,1.1423466550875094,0.591,0.5617283950617284,0.41975308641975306,0.7219122568893312,0.5294117647058824,0.04938271604938271,1.0997587194001424
58,0.795,0.577922077922078,0.37662337662337664,0.7116835718867666,0.4743589743589744,0.245440346836908,1.102923569026739,0.75,0.5421686746987951,0.3734939759036144,0.7333027055301684,0.5256410256410257,0.012987012987012988,1.0
59,0.9570000000000001,0.44375,0.55,0.5361902647381804,0.4941176470588236,0.23973165074269207,1.0290558274766843,0.9,0.5114942528735632,0.3218390804597701,0.5822643315629124,0.5058823529411764,0.0375,1.122462048309373
60,0.8290000000000001,0.4479166666666667,0.40625,0.60380736442456,0.4432989690721649,0.14586499149789456,0.9634924839989961,0.857,0.5372340425531915,0.2872340425531915,0.7811510982422708,0.5567010309278351,0.052083333333333336,1.084281948508034
61,0.8240000000000001,0.4095744680851064,0.3404255319148936,0.6014167670256413,0.4623655913978494,0.1466471150213533,1.0977573193049615,0.833,0.6290322580645161,0.3763440860215054,0.6632807437760121,0.5376344086021505,0.11702127659574467,1.195311596914754
62,0.7190000000000001,0.5337078651685393,0.20224719101123595,0.5996253511966891,0.5487804878048781,0.15713484026367724,1.2599210498948732,0.529,0.6111111111111112,0.3580246913580247,0.6768477282896436,0.451219512195122,0.011235955056179777,1.155854203978753
63,0.889,0.5416666666666666,0.3333333333333333,0.32732683535398854,0.5714285714285714,0.24845199749997662,1.0782408321227752,0.6,0.5246913580246914,0.41975308641975306,0.5927598033463075,0.42857142857142855,0.03571428571428571,1.1308088319795877
64,0.833,0.58125,0.525,0.6123724356957945,0.4893617021276596,0.30304576336566325,0.9905188301157578,0.667,0.4387755102040816,0.3877551020408163,0.6546536707079772,0.5106382978723404,0.0375,1.1447142425533319
65,0.7140000000000001,0.5833333333333334,0.2888888888888889,0.48304589153964794,0.5567010309278351,0.3333333333333333,1.177591843000481,0.765,0.4343434343434344,0.3636363636363637,0.6437295293874392,0.4432989690721649,0.07777777777777778,1.1924485271598866
66,0.6920000000000001,0.5393258426966292,0.2696629213483146,0.5404949874519412,0.4505494505494506,0.15249857033260467,1.3404110485754184,0.88,0.4825581395348838,0.20930232558139536,0.7342777853218713,0.5494505494505495,0.033707865168539325,1.122462048309373
67,0.81,0.5388888888888889,0.3555555555555556,0.48304589153964794,0.4835164835164835,0.26413527189768715,1.0597691651805858,0.679,0.43604651162790703,0.32558139534883723,0.7553789791604315,0.5164835164835165,0.06666666666666668,1.046365034283912
68,0.941,0.5459770114942529,0.4022988505747127,0.4420433223684922,0.4827586206896552,0.24845199749997662,1.2363468541086677,0.542,0.4259259259259259,0.41975308641975306,0.7377879464668811,0.5172413793103449,0.045977011494252866,1.0
69,0.889,0.6066666666666667,0.37333333333333335,0.7745966692414834,0.5277777777777778,0.2656844656620286,1.0588225178982134,0.8059999999999999,0.6470588235294118,0.3647058823529412,0.7771157160472034,0.4722222222222222,0.013333333333333334,1.101845966055192
70,0.813,0.6071428571428571,0.2346938775510204,0.5714285714285714,0.6049382716049383,0.18257418583505536,1.158429100204193,0.759,0.5611111111111111,0.4,0.7534229968600287,0.3950617283950617,0.020408163265306117,1.0612482652252517
71,0.818,0.42857142857142855,0.3636363636363637,0.5345224838248488,0.5670103092783505,0.1543033499620919,1.009571922911485,0.5710000000000001,0.3690476190476191,0.32142857142857145,0.7071067811865476,0.4329896907216495,0.06493506493506493,1.091641124400291
72,0.917,0.5842105263157895,0.43157894736842106,0.3554093266554554,0.5060240963855421,0.27914526311954124,1.164993050750713,0.852,0.43506493506493504,0.35064935064935066,0.7695170728864903,0.4939759036144578,0.021052631578947368,0.9905188301157578
73,0.6920000000000001,0.5722222222222222,0.4777777777777778,0.53748384988657,0.54,0.2948839123097942,1.2075180064192466,0.615,0.4239130434782609,0.29347826086956524,0.6131106798760368,0.46,0.022222222222222227,1.091641124400291
74,0.778,0.4825581395348838,0.2906976744186047,0.5603155257282213,0.4948453608247423,0.3110855084191276,0.9589793491661018,0.87,0.4247311827956989,0.3548387096774194,0.7051982434564569,0.5051546391752577,0.04651162790697674,1.0198244513277528
75,0.667,0.4545454545454545,0.3181818181818182,0.5222329678670935,0.4946236559139785,0.19011727515734336,1.164993050750713,0.7,0.5240963855421686,0.18072289156626506,0.7006287845027608,0.5053763440860215,0.045454545454545456,1.1047725759043285
76,0.85,0.5652173913043478,0.32608695652173914,0.4662524041201569,0.5744680851063829,0.3838859479749572,1.0670638321333643,0.773,0.4578947368421053,0.3157894736842105,0.6937049107407182,0.425531914893617,0.07608695652173914,1.0699131939336628
77,0.69,0.4244186046511628,0.2906976744186047,0.6988362419217079,0.5263157894736842,0.3535533905932738,1.0744373752175225,0.9229999999999999,0.4943181818181818,0.2954545454545455,0.7372633901833245,0.4736842105263158,0.02325581395348837,1.0530518666857716
78,0.643,0.5227272727272727,0.4090909090909091,0.3988620176087328,0.4838709677419355,0.21081851067789198,1.114528294370974,0.9,0.4777777777777778,0.32222222222222224,0.6865890479690393,0.5161290322580645,0.045454545454545456,1.09536826054436
79,0.816,0.5,0.3980582524271845,0.6073977599851282,0.5865384615384616,0.2672612419124244,1.093095683725423,0.846,0.5204081632653061,0.30612244897959184,0.7942544062707871,0.4134615384615384,0.06796116504854369,1.1836467654362486
80,0.857,0.4692982456140351,0.5087719298245614,0.24779731389167606,0.5573770491803278,0.1749635530559413,1.158429100204193,0.667,0.42857142857142855,0.4183673469387755,0.6254841310680678,0.4426229508196721,0.03508771929824561,1.0782408321227752
81,0.889,0.5769230769230769,0.3717948717948718,0.588348405414552,0.4507042253521127,0.21320071635561044,1.1745050396616272,0.75,0.6079545454545454,0.3409090909090909,0.6904573083274564,0.5492957746478874,0.02564102564102564,1.2599210498948732
82,0.647,0.5057471264367817,0.3793103448275862,0.4420433223684922,0.5638297872340425,0.20965696734438366,1.114528294370974,0.667,0.5,0.3516483516483517,0.5067309892897293,0.4361702127659575,0.0,1.1570937300687179
83,0.767,0.5660377358490566,0.2641509433962264,0.5319951765989315,0.4770642201834863,0.2171861213815347,1.1895506678837144,0.879,0.5094339622641509,0.330188679245283,0.7469680370677193,0.5229357798165137,0.10377358490566037,1.1053134686084185
84,0.833,0.5969387755102041,0.4693877551020408,0.4285714285714286,0.5568181818181818,0.0,1.146633309809482,0.857,0.5706521739130435,0.32608695652173914,0.6245756549872457,0.4431818181818182,0.051020408163265314,1.1477227505006158
85,0.7140000000000001,0.505,0.46,0.458257569495584,0.5,0.10050378152592121,1.1156790757423773,0.615,0.6010101010101011,0.5454545454545454,0.6019730373278684,0.5,0.03,1.2222117583241134
86,0.72,0.46103896103896097,0.3896103896103896,0.5698028822981898,0.3707865168539326,0.242535625036333,1.1308088319795877,0.95,0.5647058823529412,0.3882352941176471,0.6964705665515708,0.6292134831460674,0.025974025974025976,1.1151486836285918
87,0.6,0.6236559139784946,0.27956989247311825,0.4016096644512494,0.5465116279069767,0.3244428422615251,1.3076604860118306,0.667,0.5210526315789473,0.25263157894736843,0.6303647413359293,0.4534883720930232,0.03225806451612903,1.2009369551760027
88,0.727,0.6593406593406593,0.2637362637362637,0.4916891718944416,0.5569620253164557,0.14433756729740643,1.0795979697076181,0.813,0.6145833333333334,0.4479166666666667,0.6389431042462724,0.4430379746835443,0.01098901098901099,1.164993050750713
89,0.833,0.5113636363636364,0.2727272727272727,0.45226701686664544,0.5578947368421052,0.14824986333222023,1.1404347622075481,0.75,0.467032967032967,0.4065934065934066,0.6026080978557138,0.4421052631578947,0.045454545454545456,1.252307420613697
