,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio,Target
8116,0.609,0.41975308641975306,0.14814814814814814,0.2839506172839506,0.4698795180722892,0.012195121951219513,1.7142857142857142,0
8117,0.7,0.50625,0.2125,0.5,0.5569620253164557,0.03896103896103896,2.2222222222222223,1
8118,0.44799999999999995,0.4225352112676056,0.2535211267605634,0.4084507042253521,0.4177215189873418,0.056338028169014086,0.9444444444444444,0
8119,0.33299999999999996,0.5421052631578948,0.30526315789473685,0.03157894736842105,0.5176470588235295,0.10714285714285714,2.7777777777777777,1
8120,0.4,0.5060975609756098,0.35365853658536583,0.18292682926829268,0.4705882352941176,0.03947368421052632,2.6666666666666665,0
8121,0.767,0.4488636363636364,0.19318181818181815,0.3409090909090909,0.5411764705882353,0.05882352941176471,2.6,0
8122,0.8290000000000001,0.4883720930232558,0.2441860465116279,0.4069767441860465,0.5340909090909091,0.11688311688311688,1.8,1
8123,0.92,0.4425287356321839,0.2413793103448276,0.28735632183908044,0.4698795180722892,0.02531645569620253,1.5454545454545454,0
8124,0.774,0.4861111111111111,0.2222222222222222,0.4305555555555556,0.5529411764705883,0.07526881720430108,1.0588235294117647,1
8125,0.7240000000000001,0.5342465753424658,0.3150684931506849,0.3972602739726027,0.5540540540540541,0.038461538461538464,1.1875,0
8126,0.556,0.525974025974026,0.18181818181818185,0.35064935064935066,0.5909090909090909,0.047058823529411764,1.2857142857142858,1
8127,0.7,0.4939759036144578,0.1566265060240964,0.24096385542168675,0.5,0.025,1.1176470588235294,0
8128,0.765,0.44,0.26,0.17,0.4489795918367347,0.06329113924050632,1.7,0
8129,0.75,0.3627450980392157,0.24509803921568624,0.3137254901960784,0.5192307692307693,0.07894736842105263,0.7857142857142857,0
8130,0.7,0.42948717948717946,0.20512820512820512,0.2564102564102564,0.5,0.020618556701030927,0.35,0
8131,0.667,0.4823529411764706,0.27058823529411763,0.2470588235294117,0.4693877551020408,0.023809523809523808,1.4285714285714286,1
8132,0.643,0.4695121951219512,0.2682926829268293,0.3414634146341464,0.5813953488372093,0.024390243902439025,1.2777777777777777,0
8133,0.897,0.4156626506024096,0.1686746987951807,0.3493975903614458,0.5714285714285714,0.011363636363636364,0.7857142857142857,0
8134,0.625,0.5844155844155844,0.2987012987012987,0.2077922077922078,0.4352941176470588,0.05681818181818181,0.7894736842105263,0
8135,0.579,0.5428571428571428,0.32857142857142857,0.5428571428571428,0.5119047619047619,0.06493506493506493,1.0,1
8136,0.688,0.5759493670886076,0.21518987341772156,0.20253164556962025,0.5189873417721519,0.0375,1.6666666666666667,1
8137,0.667,0.5448717948717948,0.2564102564102564,0.15384615384615385,0.4305555555555556,0.08,1.5882352941176472,0
8138,0.708,0.4838709677419355,0.3118279569892473,0.25806451612903225,0.3902439024390244,0.05063291139240506,2.125,0
8139,0.833,0.5061728395061729,0.20987654320987653,0.2222222222222222,0.5694444444444444,0.043478260869565216,1.2666666666666666,1
8140,0.769,0.4534883720930232,0.19767441860465115,0.1511627906976744,0.4588235294117647,0.05128205128205128,1.2142857142857142,0
8141,0.5710000000000001,0.4030612244897959,0.1020408163265306,0.14285714285714285,0.5471698113207547,0.03571428571428571,1.2941176470588236,0
8142,0.467,0.4565217391304348,0.3043478260869565,0.16304347826086954,0.4555555555555556,0.02531645569620253,2.6,0
8143,0.75,0.4367816091954023,0.25287356321839083,0.13793103448275862,0.5308641975308642,0.07042253521126761,1.1333333333333333,0
8144,0.895,0.4034090909090909,0.13636363636363635,0.2159090909090909,0.5274725274725275,0.07317073170731707,2.833333333333333,1
8145,0.7859999999999999,0.5,0.3372093023255814,0.32558139534883723,0.4505494505494506,0.11842105263157895,2.4,1
8146,0.727,0.631578947368421,0.4078947368421053,0.4342105263157895,0.4545454545454545,0.027777777777777776,2.636363636363636,0
8147,0.8,0.4939759036144578,0.2891566265060241,0.24096385542168675,0.4567901234567901,0.08860759493670886,1.9285714285714288,0
8148,0.917,0.4767441860465117,0.1744186046511628,0.13953488372093026,0.5176470588235295,0.037037037037037035,1.0588235294117647,0
8149,0.9059999999999999,0.6148648648648649,0.32432432432432434,0.4324324324324325,0.6153846153846154,0.08450704225352113,1.2857142857142858,1
8150,0.8420000000000001,0.50625,0.2125,0.475,0.5316455696202531,0.023529411764705882,1.9,1
8151,0.667,0.4709302325581395,0.36046511627906974,0.1744186046511628,0.5172413793103449,0.0625,1.625,1
8152,0.72,0.5447761194029851,0.2835820895522388,0.373134328358209,0.4675324675324675,0.061728395061728385,1.2352941176470589,0
8153,0.625,0.5679012345679012,0.2962962962962963,0.19753086419753085,0.4886363636363637,0.05555555555555555,1.263157894736842,1
8154,0.778,0.4310344827586207,0.3448275862068966,0.4137931034482759,0.4851485148514851,0.08,1.1428571428571428,1
8155,1.0,0.5,0.2261904761904762,0.16666666666666666,0.5365853658536586,0.06493506493506493,2.2142857142857144,1
8156,0.733,0.5202702702702703,0.32432432432432434,0.20270270270270271,0.5131578947368421,0.037037037037037035,0.9166666666666666,0
8157,0.7140000000000001,0.5316455696202531,0.3670886075949367,0.35443037974683544,0.3924050632911392,0.03614457831325301,1.4375,0
8158,0.778,0.4736842105263158,0.3157894736842105,0.2368421052631579,0.4861111111111111,0.042857142857142864,1.2307692307692308,0
8159,0.7,0.35858585858585856,0.202020202020202,0.202020202020202,0.4725274725274725,0.04166666666666666,1.3333333333333333,0
8160,0.667,0.4941176470588236,0.32941176470588235,0.2823529411764706,0.5060240963855421,0.047058823529411764,1.6923076923076923,0
8161,0.545,0.4141414141414141,0.21212121212121213,0.2222222222222222,0.5,0.05128205128205128,2.0,0
8162,0.857,0.5921052631578947,0.2368421052631579,0.27631578947368424,0.5348837209302325,0.05882352941176471,1.3571428571428572,1
8163,0.581,0.5301204819277109,0.27710843373493976,0.5180722891566265,0.4591836734693878,0.06451612903225806,2.1818181818181817,0
8164,0.767,0.5123456790123457,0.14814814814814814,0.3703703703703704,0.5108695652173914,0.05813953488372092,2.555555555555556,1
8165,0.733,0.4810126582278481,0.27848101265822783,0.3797468354430379,0.5876288659793815,0.07407407407407407,1.2142857142857142,1
8166,0.5,0.4010989010989011,0.17582417582417584,0.17582417582417584,0.4489795918367347,0.10666666666666667,2.7777777777777777,0
8167,0.75,0.5202020202020202,0.3232323232323233,0.202020202020202,0.4742268041237113,0.06382978723404255,1.6666666666666667,1
8168,0.41200000000000003,0.5287356321839081,0.26436781609195403,0.19540229885057472,0.5064935064935064,0.03333333333333333,1.7142857142857142,0
8169,0.722,0.5833333333333334,0.18055555555555555,0.25,0.5833333333333334,0.045977011494252866,1.875,1
8170,0.7040000000000001,0.4451219512195122,0.2073170731707317,0.32926829268292684,0.4951456310679612,0.06976744186046513,1.5454545454545454,1
8171,0.7859999999999999,0.4235294117647059,0.18823529411764706,0.32941176470588235,0.4683544303797468,0.10126582278481013,1.7777777777777777,0
8172,0.722,0.494949494949495,0.24242424242424246,0.18181818181818185,0.4777777777777778,0.08641975308641975,1.6923076923076923,0
8173,0.833,0.4244186046511628,0.20930232558139536,0.20930232558139536,0.5,0.0851063829787234,0.6666666666666666,0
8174,0.625,0.5064935064935064,0.2207792207792208,0.2077922077922078,0.4324324324324325,0.0625,1.0588235294117647,0
8175,0.667,0.5714285714285714,0.32142857142857145,0.21428571428571427,0.42857142857142855,0.042857142857142864,3.375,1
8176,0.71,0.4578313253012048,0.2289156626506024,0.3734939759036144,0.4691358024691358,0.02325581395348837,0.9411764705882352,0
8177,0.765,0.6217948717948718,0.28205128205128205,0.21794871794871795,0.42857142857142855,0.04444444444444445,1.5384615384615383,1
8178,0.955,0.5061728395061729,0.25925925925925924,0.2716049382716049,0.4946236559139785,0.06451612903225806,0.9,1
8179,0.9129999999999999,0.5507246376811594,0.21739130434782608,0.3333333333333333,0.5443037974683544,0.0963855421686747,1.2,1
8180,0.667,0.4764705882352941,0.27058823529411763,0.3882352941176471,0.43333333333333335,0.012987012987012988,2.1818181818181817,0
8181,0.625,0.4823529411764706,0.27058823529411763,0.2823529411764706,0.5168539325842697,0.075,2.1666666666666665,1
8182,0.909,0.5426829268292683,0.3170731707317073,0.2682926829268293,0.5802469135802469,0.02469135802469136,1.1666666666666667,1
8183,1.0,0.4411764705882353,0.15294117647058825,0.16470588235294115,0.5604395604395604,0.0625,3.0,1
8184,0.759,0.4482758620689655,0.13793103448275862,0.3333333333333333,0.5384615384615384,0.05063291139240506,1.1666666666666667,1
8185,0.818,0.3863636363636364,0.18181818181818185,0.125,0.4761904761904762,0.12658227848101267,0.9333333333333332,0
8186,0.789,0.5212765957446809,0.23404255319148934,0.20212765957446807,0.4772727272727273,0.020618556701030927,1.375,0
8187,0.895,0.49375,0.2,0.2375,0.5274725274725275,0.06097560975609756,1.4,1
8188,0.857,0.581081081081081,0.3783783783783784,0.28378378378378377,0.5,0.08108108108108109,0.9166666666666666,0
8189,0.7829999999999999,0.4941860465116279,0.22093023255813954,0.26744186046511625,0.475609756097561,0.04938271604938271,1.3125,0
8190,0.773,0.4868421052631579,0.1973684210526316,0.2894736842105263,0.4623655913978494,0.054945054945054944,1.1176470588235294,1
8191,0.7,0.45,0.25,0.25,0.5222222222222223,0.10126582278481013,1.4375,1
8192,0.857,0.56875,0.275,0.35,0.6075949367088608,0.031914893617021274,1.0526315789473684,0
8193,0.8640000000000001,0.5220588235294118,0.4117647058823529,0.6470588235294118,0.5443037974683544,0.06896551724137931,1.0,1
8194,0.909,0.4797297297297297,0.17567567567567569,0.2972972972972973,0.4642857142857143,0.08536585365853659,0.8888888888888888,0
8195,0.769,0.4593023255813953,0.1744186046511628,0.1511627906976744,0.44565217391304346,0.011904761904761904,1.1428571428571428,0
8196,0.846,0.5223880597014925,0.22388059701492535,0.582089552238806,0.4805194805194805,0.07317073170731707,1.0769230769230769,1
8197,0.6920000000000001,0.4886363636363637,0.3863636363636364,0.14772727272727273,0.4404761904761905,0.03896103896103896,8.0,1
8198,0.654,0.4361702127659575,0.22340425531914893,0.2765957446808511,0.4678899082568808,0.09,1.4285714285714286,0
8199,0.857,0.4425287356321839,0.1839080459770115,0.2413793103448276,0.4302325581395349,0.012195121951219513,1.6363636363636365,0
8200,0.727,0.3901098901098901,0.16483516483516486,0.12087912087912088,0.4835164835164835,0.03896103896103896,1.6666666666666667,0
8201,0.867,0.3841463414634145,0.14634146341463414,0.36585365853658536,0.5263157894736842,0.06493506493506493,1.4545454545454546,1
8202,0.8,0.5235294117647059,0.1411764705882353,0.2352941176470588,0.4358974358974359,0.04166666666666666,1.4615384615384617,0
8203,0.64,0.5260416666666666,0.4270833333333333,0.2604166666666667,0.5,0.14563106796116504,1.7894736842105263,0
8204,0.818,0.5066666666666667,0.21333333333333332,0.44,0.4117647058823529,0.034883720930232565,1.2272727272727273,0
8205,0.778,0.39634146341463417,0.15853658536585366,0.32926829268292684,0.5098039215686274,0.07446808510638298,0.9333333333333332,0
8206,0.667,0.4425287356321839,0.20689655172413796,0.3103448275862069,0.4415584415584416,0.057142857142857134,1.3333333333333333,0
8207,0.69,0.5,0.3466666666666667,0.38666666666666666,0.5116279069767442,0.047619047619047616,1.263157894736842,0
8208,0.727,0.4226190476190476,0.11904761904761905,0.3928571428571429,0.3690476190476191,0.0379746835443038,1.7692307692307692,0
8209,0.857,0.4873417721518987,0.37974683544303794,0.26582278481012656,0.4594594594594595,0.012658227848101266,1.0555555555555556,0
8210,0.727,0.5674157303370787,0.3146067415730337,0.12359550561797752,0.5555555555555556,0.024390243902439025,2.4166666666666665,1
8211,0.684,0.44,0.10666666666666667,0.2533333333333333,0.4155844155844156,0.05263157894736842,1.9,0
8212,0.87,0.5,0.21176470588235294,0.27058823529411763,0.5068493150684932,0.047058823529411764,1.5,0
8213,0.7,0.44666666666666666,0.18666666666666668,0.26666666666666666,0.4810126582278481,0.13253012048192772,0.7222222222222222,0
8214,0.741,0.3684210526315789,0.21929824561403508,0.2368421052631579,0.4636363636363636,0.05952380952380953,0.7692307692307693,0
8215,0.762,0.4780219780219781,0.15384615384615385,0.2307692307692308,0.4883720930232558,0.024390243902439025,2.5,0
