,H_FTPct,H_EFGPct,H_ThreePARt,H_FTR,H_REBPct,H_BLKPct,H_AST_TOV_Ratio,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio,Target
29,87.0,0.5714285714285714,0.27380952380952384,0.27380952380952384,0.5625,0.0963855421686747,2.230769230769231,78.3,0.463855421686747,0.3253012048192771,0.27710843373493976,0.4375,0.047619047619047616,1.6666666666666667,21
30,61.5,0.3775510204081632,0.29591836734693877,0.2653061224489796,0.5523809523809524,0.058823529411764705,2.2222222222222223,80.0,0.4764705882352941,0.3411764705882353,0.2352941176470588,0.44761904761904764,0.061224489795918366,1.8,-7
31,83.3,0.521978021978022,0.3956043956043956,0.2637362637362637,0.5232558139534884,0.06493506493506493,2.0,80.0,0.577922077922078,0.5194805194805194,0.3246753246753247,0.47674418604651164,0.02197802197802198,1.0,6
32,80.6,0.5568181818181818,0.5340909090909091,0.3522727272727273,0.5408163265306123,0.046511627906976744,2.0,88.9,0.4534883720930232,0.32558139534883723,0.313953488372093,0.45918367346938777,0.022727272727272728,1.4615384615384615,21
33,87.1,0.5802469135802469,0.35802469135802467,0.382716049382716,0.4594594594594595,0.08860759493670886,1.8333333333333333,74.1,0.5886075949367089,0.3670886075949367,0.34177215189873417,0.5405405405405406,0.06172839506172839,1.1111111111111112,8
34,86.7,0.4222222222222222,0.4111111111111111,0.16666666666666666,0.4090909090909091,0.05263157894736842,2.0,92.3,0.4605263157894737,0.4605263157894737,0.34210526315789475,0.5909090909090909,0.044444444444444446,1.1578947368421053,-5
35,77.8,0.5533333333333333,0.29333333333333333,0.36,0.59375,0.04054054054054054,1.2,82.8,0.5135135135135135,0.6351351351351351,0.3918918918918919,0.40625,0.04,1.0,4
36,62.5,0.4213483146067416,0.43820224719101125,0.2696629213483146,0.4631578947368421,0.022988505747126436,1.9,62.5,0.6149425287356322,0.3563218390804598,0.09195402298850576,0.5368421052631579,0.12359550561797752,2.272727272727273,-22
37,78.3,0.4090909090909091,0.22727272727272727,0.26136363636363635,0.5408163265306123,0.09411764705882353,3.5,90.0,0.4,0.27058823529411763,0.2352941176470588,0.45918367346938777,0.056818181818181816,3.1666666666666665,4
38,70.8,0.5759493670886076,0.34177215189873417,0.3037974683544304,0.45977011494252873,0.06741573033707865,2.1,66.7,0.4550561797752809,0.3595505617977528,0.2359550561797753,0.5402298850574713,0.02531645569620253,1.6428571428571428,13
39,82.1,0.453125,0.3333333333333333,0.2916666666666667,0.5157894736842106,0.056179775280898875,1.5714285714285714,80.6,0.5842696629213483,0.33707865168539325,0.34831460674157305,0.4842105263157895,0.09375,3.2,-19
40,82.4,0.6309523809523809,0.2857142857142857,0.2023809523809524,0.5256410256410257,0.07291666666666667,3.5714285714285716,75.0,0.4895833333333333,0.25,0.125,0.47435897435897434,0.03571428571428571,3.7142857142857144,17
41,90.9,0.5260416666666666,0.40625,0.22916666666666666,0.48148148148148145,0.03529411764705882,3.875,92.3,0.6176470588235294,0.4,0.3058823529411765,0.5185185185185185,0.010416666666666666,2.9,-8
42,68.2,0.5246913580246914,0.4567901234567901,0.2716049382716049,0.4946236559139785,0.1276595744680851,1.0,73.7,0.4202127659574468,0.40425531914893614,0.20212765957446807,0.5053763440860215,0.04938271604938271,1.7333333333333334,7
43,80.0,0.5897435897435898,0.4230769230769231,0.2564102564102564,0.5384615384615384,0.06666666666666667,1.9230769230769231,60.0,0.45,0.26666666666666666,0.16666666666666666,0.46153846153846156,0.038461538461538464,2.4285714285714284,18
44,66.7,0.58,0.33,0.09,0.5773195876288659,0.03225806451612903,1.8421052631578947,76.0,0.4354838709677419,0.3333333333333333,0.26881720430107525,0.422680412371134,0.04,1.8571428571428572,22
45,65.2,0.5364583333333334,0.3645833333333333,0.2395833333333333,0.5357142857142857,0.05813953488372093,2.4444444444444446,60.0,0.6162790697674418,0.313953488372093,0.1744186046511628,0.4642857142857143,0.08333333333333333,1.6,3
46,85.7,0.5705882352941176,0.4235294117647059,0.2470588235294117,0.5,0.03614457831325301,2.4285714285714284,74.2,0.4397590361445783,0.40963855421686746,0.3734939759036144,0.5,0.058823529411764705,1.25,19
47,75.0,0.475,0.34,0.12,0.4,0.012658227848101266,2.6,75.6,0.6075949367088608,0.35443037974683544,0.5189873417721519,0.6,0.1,1.588235294117647,-23
48,84.6,0.4941860465116279,0.4069767441860465,0.3023255813953488,0.5977011494252874,0.08860759493670886,1.7142857142857142,75.0,0.4620253164556962,0.5822784810126582,0.3037974683544304,0.40229885057471265,0.046511627906976744,0.9333333333333333,16
