,H_FTPct,H_EFGPct,H_ThreePARt,H_FTR,H_REBPct,H_BLKPct,H_AST_TOV_Ratio,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio
0,0.6722276741903827,0.35784391956591177,0.7181321696963847,0.6011491477643497,0.49866294411459794,0.26541297613333914,0.4506104201949012,0.9076034648700672,0.8676527455529778,0.8642418828646885,0.4803215472678855,0.501337055885402,0.8558599065964041,0.5984251968503933
1,0.774288518155054,0.27297607486536624,0.7367254828689538,0.4993493202607773,0.6152011156782149,0.17694198408889278,0.239790311206908,0.749759384023099,0.6213263727764889,0.7586026099114493,0.5284313898470432,0.3847988843217856,0.4142726143631531,0.6393700787401569
2,0.6938174681059864,0.7156261788004528,0.788987768543202,0.7659368541197521,0.4276098617701671,0.5580477959726619,0.6814353570430687,0.8748796920115495,0.5351572570250064,0.7213579944471663,0.759111917085568,0.5723901382298331,0.2022941597409683,0.4891732283464564
3,0.4641805691854758,0.6510737916339575,0.6520641113121903,0.5390559799704693,0.3861521946564883,0.3869131385410456,0.5198579012493514,0.4417709335899901,0.4404524361948955,0.8424097664543524,0.7904696657615214,0.6138478053435119,0.7367334601377156,0.4609878310665709
4,0.4543670264965653,0.4971349535664889,0.6610540484031154,0.3798354258568035,0.6237001479981308,0.1727290797058239,0.6373687781902371,0.6265640038498553,0.4294599123485435,0.9692523506217772,0.7031159373070799,0.3762998520018699,0.3708726261917751,0.9370078740157474
5,0.7821393523061825,0.6072578337387322,0.8807471264367812,0.5640818248832827,0.5623182479098511,0.4534138342277878,0.8136350936015646,0.333974975938402,0.588336233565352,0.8081210191082802,0.6162318525540058,0.4376817520901495,0.6266468511516201,0.7165354330708658
6,0.4111874386653581,0.6335316284190022,0.7670562736620442,0.16454384604197972,0.13081655026798722,0.43967402106937,0.7083649330086883,0.5938402309913376,0.5710302952182306,0.71378594865856,0.3537294867439405,0.8691834497320128,0.39736352806261627,0.5511811023622044
7,0.623159960745829,0.3964282808559112,0.8160796151611027,0.4577395091053048,0.3540359360848748,0.7112373870239809,0.4058032265714333,0.3589990375360922,0.3284256858195712,0.7948513800424629,0.6133311120455567,0.6459640639151254,0.38178064460918026,0.25354330708661404
8,0.22669283611383706,0.3666036123993168,0.7528653063860009,0.713479809976247,0.3159722222222221,0.25909361955873583,0.5198579012493514,0.749759384023099,0.601218097447796,0.5309751289050653,0.5152584567598929,0.6840277777777779,0.4581367735310164,0.5766202301635368
9,0.4955839057899901,0.5694231463106619,0.8256991838877487,0.6985180212743984,0.7286433965361574,0.33354580908710824,0.9999999999999998,0.5380173243503367,0.4484125396698403,0.6572131927666738,0.5419795639066911,0.2713566034638435,0.5079342489148224,0.3731072077528769
10,0.5642787046123651,0.6497065074385182,0.6279785012449465,0.6003780198134523,0.7460406247258049,0.759204559637226,0.4794635373009221,0.8922040423484118,0.6323742333495207,0.8427455191823431,0.3880177795288041,0.2539593752741953,0.09497957500033266,0.4748637189582069
11,0.7095191364082433,0.3452627939142463,0.8847317139383637,0.5256781089571679,0.7147306639781077,0.8674003785227244,0.4390691733524928,0.7112608277189604,0.3570227647197285,0.8493145942952091,0.4039733188270485,0.28526933602189275,0.3349817268828937,0.3582677165354329
12,0.6722276741903827,0.7440599683856943,0.71222753645915,0.3798354258568035,0.375,0.6992406118211667,0.5660228886189849,0.7516843118383059,0.22003908907090064,0.591234364208426,0.7118863919711802,0.6250000000000002,0.463590782739719,0.22047244094488175
13,0.4465161923454365,0.1379376660916598,0.32670142700329285,0.8093190370706451,0.4082844231600171,0.7020601304172197,0.8430128128367862,0.6785370548604425,0.2964858335620254,0.4661067735086638,0.4842013732823338,0.5917155768399831,0.6125648994403476,1.0
14,0.7939156035328753,0.2466956501468605,0.5923435784851809,0.3782960580746749,0.6367949533502968,0.44643823677812944,0.3582804454556341,0.6785370548604425,0.4981631863882444,0.7602278294953454,0.8855544520692517,0.3632050466497037,0.6125648994403476,0.24251968503937005
15,0.4229636898920509,0.6506538766376055,0.8096871569703623,0.33519376017507785,0.5966921119592876,0.0853484864428777,0.3259649542968906,0.5822906641000959,0.752769437241254,0.8288216560509554,0.508904453741385,0.4033078880407128,0.6125648994403476,0.3761000463177395
16,0.5466143277723258,0.5108221828523476,0.5440450054884741,0.5291541007232644,0.8540963962364636,0.2686896795423927,0.3582804454556341,0.5360923965351297,0.4625392665158069,0.8231599433828732,0.681373173354859,0.1459036037635364,0.3500370853944844,0.5787401574803145
17,0.4759568204121688,0.5885064571774907,0.6647914379802414,0.6153586965224584,0.4556407387909098,0.42178031090957,0.5198579012493514,0.88065447545717,0.3639521394269677,0.6664753369871129,0.7091230079059723,0.5443592612090906,0.2625278140458633,1.0
18,0.4543670264965653,0.5618196241152063,0.8034367534060823,0.375,0.5432216567712749,0.09183064997018486,0.4767705797043602,0.7593840230991337,0.4799002907574378,0.984590421672176,0.5744097837043394,0.4567783432287254,0.27488206411860977,0.3086614173228345
19,0.5544651619234543,0.5377637503310673,0.942508232711306,0.4177300753019658,0.6466314993518651,0.546046768102282,0.4188719913782781,0.5476419634263713,0.06378119568561902,0.7688257653585371,0.696298528738835,0.3533685006481351,0.0828545228726306,0.3385826771653542
20,0.8096172718351325,0.5729696023124622,0.4474478594950603,0.636909845472257,0.8029352962559073,0.2961069937814123,0.9238015407336448,0.10105871029836322,0.26260910396641235,0.6782952034316909,0.5789958162312598,0.19706470374409316,0.4375463567431056,0.9370078740157474
21,0.7625122669283612,0.7002960226697701,0.9162974217557762,0.7407233068767742,0.5906005411150834,0.18366129994036973,0.5844888835668385,0.7112608277189604,0.3703229169725985,0.5185741352898493,0.4745361864514045,0.4093994588849166,0.4748978750016633,0.22047244094488175
22,0.6074582924435722,0.2644767173812819,0.8469843883400414,0.6081749802058589,0.3920551829920809,0.3627310673822302,0.6814353570430687,0.3840230991337824,0.4404524361948955,0.6619426751592357,0.4682940866230961,0.6079448170079191,0.43268473055707096,1.0
23,0.4268891069676152,0.5574327474474334,1.0,0.4860518028236675,0.6122157924977427,0.483641423176307,0.3209933402724685,0.41482194417709295,0.5302247142734381,0.6547239915074305,0.4792524396550154,0.3877842075022573,0.1750185426972422,0.6113099498926267
24,0.450441609421001,0.3967589312822593,0.8638757998447163,0.5535962574590115,0.4763835877862594,0.5727332642877319,0.4659987493181123,0.6304138594802692,0.5740983840110717,0.7440077103586994,0.6499720447838624,0.5236164122137408,0.284938725000998,0.3731072077528769
25,0.5799803729146219,0.5991169922072666,0.6017676902894167,0.6237689009906727,0.4353693181818184,0.3942728993285111,0.2890329644011838,0.7940327237728585,0.4824809173139647,0.4491484353364719,0.5754953662831755,0.5646306818181821,0.37991830000133053,0.7578740157480308
26,0.39548577036310106,0.6872406639004149,0.8385104989200096,0.5050538911449951,0.8774120016963531,0.4581866114301855,0.3707094805166892,0.6015399422521651,0.543724304961941,0.6129316124706672,0.5773008615195561,0.1225879983036473,0.5024725903243406,1.0
27,0.878312070657507,0.5495684135034067,0.9292410321041856,0.7265732676461101,0.4763835877862594,0.26221522943293746,0.3297667767861545,0.3589990375360922,0.7762872837055882,0.8260590131225538,0.8307119067751237,0.5236164122137408,0.6730651364221104,0.3968503937007872
28,0.719332679097154,0.375,0.5958491200736517,0.4019328020841314,0.4199889670801524,0.3048160230102775,0.4452836908830203,0.42252165543792064,0.5466596151221511,0.625,0.3066814011523545,0.5800110329198476,0.5024725903243406,0.3527559055118108
29,0.7448478900883219,0.6617516301126258,0.4563600961789765,0.4940052030313314,0.7019620706106873,0.6992406118211667,0.5944321116156825,0.5822906641000959,0.3938666498942404,0.5651427365513008,0.5217655682848708,0.2980379293893132,0.3708726261917751,0.4409448818897636
30,0.2443572129538764,0.12557159793377948,0.5038783350881516,0.4776952348635417,0.6654398400581609,0.4267424322143885,0.591670103824337,0.615014436958614,0.43026818616077506,0.5995222929936306,0.43928668153860395,0.33456015994184,0.4768362336751394,0.4850393700787399
31,0.6722276741903827,0.5249931603666045,0.7181321696963847,0.4746841638171803,0.5603197674418605,0.4710793082886106,0.5198579012493514,0.615014436958614,0.7230102650636295,0.9856584498304242,0.6155914293248677,0.43968023255814015,0.17117198131928085,0.22047244094488175
32,0.6192345436702648,0.6213457185967557,1.0,0.6445017274886633,0.6237001479981308,0.3374242487276559,0.5198579012493514,0.7863330125120306,0.3639521394269677,0.5657495185898386,0.5944425691998408,0.3762998520018699,0.17700738977334726,0.3731072077528769
33,0.7468105986261039,0.6861392858972388,0.6373626187475437,0.7028936101580596,0.3300624097379821,0.6428145497912939,0.4659987493181123,0.5014436958614049,0.7538437252195368,0.6556377489317101,0.6493149816440404,0.6699375902620182,0.4807608117300789,0.25721784776902873
34,0.7389597644749754,0.2491124942369758,0.7514605439687765,0.2884996041171813,0.14826943095072842,0.3818221761918213,0.5198579012493514,0.8517805582290664,0.3842603899540033,0.8579869259135098,0.6499720447838624,0.8517305690492718,0.3461477844456569,0.2726895980107749
35,0.5642787046123651,0.6117081604426002,0.4983223563849247,0.6593230403800474,0.8147513120229009,0.2941062708504569,0.2613339719794037,0.6689124157844079,0.5371569365188854,1.0,0.7481763464923846,0.18524868797709934,0.31153300600109113,0.22047244094488175
36,0.2639842983316977,0.2466956501468605,0.8096871569703623,0.4860518028236675,0.34341100843712313,0.16677290454355415,0.4875424100906079,0.278152069297401,0.8298341645109389,0.6323211801742441,0.15654783657711804,0.6565889915628771,0.962601984834832,0.6413743736578379
37,0.5740922473012756,0.21279705771407054,0.3563391877058177,0.4701333405312028,0.6237001479981308,0.6827878915430216,0.9999999999999998,0.807507218479307,0.20960943542150026,0.4466560509554141,0.43928668153860395,0.3762998520018699,0.442518474433368,0.9370078740157474
38,0.4268891069676152,0.6742541625085351,0.6024312551237337,0.5515236477344477,0.33118364481881146,0.4890755964704227,0.5521733924080949,0.3589990375360922,0.3684761073020672,0.6393133185429042,0.4405903851379071,0.6688163551811883,0.19717278860828552,0.4330708661417321
39,0.6486751717369968,0.3345759854771786,0.5842938163190632,0.5282561361836896,0.5333718360787467,0.4075629970586857,0.3813629391404509,0.6265640038498553,0.7413264596748267,0.5906480354970299,0.6622199970194197,0.466628163921254,0.7301554828150574,0.9480314960629916
40,0.6545632973503436,0.8263683066587628,0.4819468402069938,0.3570014704218981,0.5689286063808965,0.5289828065990857,0.9999999999999998,0.5187680461982674,0.4681055039958752,0.4020700636942676,0.22173114340491346,0.431071393619104,0.2781544696438313,1.0
41,0.8213935230618253,0.5362314142461964,0.7410126234906694,0.4083778701504355,0.40954551880124396,0.25604545932863304,0.9999999999999998,0.8517805582290664,0.8376381875255906,0.7269108280254777,0.5785222259441661,0.5904544811987562,0.08112838697945081,0.8488188976377947
42,0.37585868498527975,0.5324970544541776,0.8496378284614653,0.489776692765608,0.4569789871131904,0.9261218741673962,0.19670298966191674,0.4937439846005772,0.2679341297658421,0.7361261688575687,0.3738657253906006,0.5430210128868098,0.3846086493840631,0.4629921259842518
43,0.6074582924435722,0.7124029152037451,0.7771785020687324,0.4606324989341616,0.6152011156782149,0.483641423176307,0.494999831127241,0.2300288739172277,0.3538863109048723,0.4381634819532909,0.30391879114430764,0.3847988843217856,0.2995509673087415,0.6929133858267712
44,0.3464180569185477,0.6854564315352696,0.5771295279912184,0.14144893111638954,0.7554497521051389,0.23402004347240654,0.4688334415250197,0.5380173243503367,0.3119994760871189,0.5825371549893843,0.5054110888279839,0.2445502478948613,0.31153300600109113,0.5039370078740153
45,0.3169774288518156,0.5650393326417706,0.6514590193926088,0.4283575811559777,0.6052855779716466,0.42178031090957,0.6634823063993225,0.2300288739172277,0.8336908037914353,0.5405680639905199,0.31920951630512523,0.3947144220283536,0.6490270958356065,0.4188976377952753
46,0.719332679097154,0.659427629973151,0.7781510298960417,0.4426959619952493,0.4763835877862594,0.26221522943293746,0.658352863358252,0.5033686236766118,0.3243356255649045,0.747784130151178,0.7118863919711802,0.5236164122137408,0.4581367735310164,0.30314960629921245
47,0.5093228655544652,0.395072614107884,0.598622392974753,0.19899049881235156,0.11545801526717515,0.09183064997018486,0.7137508482018122,0.5303176130895088,0.8086324121119567,0.6282250262033379,0.998872572029312,0.8845419847328249,0.7788325150027279,0.4150069476609539
48,0.6977428851815505,0.4481327800829877,0.7425746049574962,0.5487004916312213,0.8290120207072043,0.6428145497912939,0.4275279265100844,0.5187680461982674,0.3885858126034049,1.0,0.5744097837043394,0.17098797929279685,0.3622476813966175,0.1984251968503936
49,0.719332679097154,0.3699311580535649,0.5517288693743139,0.5791135823796155,0.4763835877862594,0.18601593199088728,0.3582804454556341,0.6034648700673723,0.5906483629801497,0.6380654907724973,0.8349774380757782,0.5236164122137408,0.08850369488667363,0.2618110236220471
50,0.5093228655544652,0.4814963692946059,0.7007135016465421,0.7360451306413301,0.12426107801154318,0.3260503976469485,0.5844888835668385,0.7978825794032723,0.6116393805886494,0.6149806770199672,0.3962644627616044,0.875738921988457,0.194708128750682,0.5766202301635368
51,0.5544651619234543,0.35421774801961536,0.844813391877058,0.4483372921615202,0.3793605844209143,0.3224276154508713,0.4044454328252676,0.9172281039461018,0.4821324224456477,0.7028485491861288,0.4792524396550154,0.6206394155790861,0.708029559093389,0.33070866141732264
52,0.5466143277723258,0.3617834639618873,0.7435002236045044,0.2766597753731562,0.2251062904628467,0.1934565692705228,0.25373032700087583,0.7863330125120306,0.805953854086105,0.6691613588110403,0.4485690511656415,0.7748937095371538,0.5769129740760947,0.4330708661417321
53,0.5564278704612365,0.3720262793914249,0.7753415050615927,0.6294866719451042,0.1973174234673798,0.32975551580202744,0.4044454328252676,0.5418671799807505,0.6293239822822189,0.5005066589461495,0.44587927360326135,0.8026825765326201,0.6922955688913136,0.3249067550766679
54,0.5093228655544652,0.3057680670816045,0.6738474204171239,0.4483372921615202,0.34341100843712313,0.5061363730914841,0.6275762051118297,0.7593840230991337,0.6994797568301591,0.8175640645830247,0.525634305976162,0.6565889915628771,0.4867703218767049,0.4188976377952753
55,0.5093228655544652,0.4642116182572616,0.33036967305367604,0.7457567876364292,0.4962146631993958,0.3260503976469485,0.6993884076868153,0.8402309913378249,0.5954284957028771,0.6149806770199672,0.5070792687023609,0.5037853368006044,0.19717278860828552,1.0
56,0.3287536800785081,0.4462534353613192,1.0,0.915395471511861,0.4041984732824426,0.927916684001054,0.3582804454556341,0.3763233878729543,0.4142812820374465,0.9938342467782549,0.7549951833884249,0.5958015267175576,0.4045883194819366,0.3731072077528769
57,0.4877330716388618,0.4300689001588034,0.663897019961784,0.5134563502536581,0.37022900763358746,0.3582529060565237,0.591670103824337,0.2127045235803654,0.6762827857504324,0.7696882126287645,0.5109099039694487,0.6297709923664125,0.3846086493840631,0.4748637189582069
58,0.5976447497546614,0.6797098130085681,0.67733652187549,0.9403052410772124,0.3838385691916226,0.4370253823882291,0.4552269189318646,0.5187680461982674,0.6198424789645823,0.6695092471798019,0.5455306712456595,0.6161614308083778,0.10114707987048414,0.22047244094488175
59,0.915603532875368,0.308648858921162,1.0,0.5202642517814726,0.4551526717557253,0.4169322613588852,0.2572945355845607,0.807507218479307,0.5313302842005138,0.5576451423969544,0.2018927456747148,0.544847328244275,0.2920621931260229,0.5511811023622044
60,0.6643768400392541,0.3201720262793917,0.7410126234906694,0.6681141132224859,0.2717350672857475,0.15435364569456606,0.1320720073444298,0.7247353224254088,0.6056034128120323,0.4827042959750645,0.7096110097728069,0.7282649327142525,0.4056419348972541,0.4271653543307085
61,0.6545632973503436,0.2141343692063216,0.5995369829740522,0.6625878101784001,0.3405513830747757,0.15601336231493776,0.4390691733524928,0.6785370548604425,0.8704906069904951,0.6756814601739607,0.3569430800084329,0.6594486169252238,0.9113997515989368,0.8543307086614168
62,0.44847890088321896,0.5574327474474334,0.3025521405049395,0.6584609944220555,0.6524448426736178,0.17912645302826186,0.9999999999999998,0.09335899903753576,0.8187784652401825,0.6360088857434929,0.3891504258370128,0.3475551573263829,0.08750927134862113,0.6783767413688669
63,0.7821393523061825,0.5794432918395573,0.5842938163190632,0.17432982694265353,0.7341875681570341,0.4478161325706545,0.3813629391404509,0.2300288739172277,0.5694110261331194,0.7696882126287645,0.2186871564516025,0.26581243184296643,0.2781544696438313,0.5812455261274155
64,0.6722276741903827,0.6889133817427386,0.9962403951701426,0.6880938242280285,0.4379872502842293,0.6662407360081779,0.17874993901817038,0.3589990375360922,0.32149762457187026,0.7003932146106852,0.3374647698134482,0.5620127497157708,0.2920621931260229,0.6338582677165351
65,0.4386653581943082,0.6946749654218534,0.4887699719477985,0.4163697545526524,0.6810321082867714,0.8060690386271782,0.7352945089743079,0.5476419634263713,0.30870870343028123,0.6481615518239724,0.31388093026423425,0.3189678917132288,0.6057586227798994,0.8405511811023617
66,0.39548577036310106,0.5729696023124622,0.4474478594950603,0.5291541007232644,0.2979039090680311,0.16871212436382796,0.9999999999999998,0.7690086621751683,0.447834043777766,0.31393497259665243,0.5485703937173884,0.7020960909319693,0.2625278140458633,0.5511811023622044
67,0.6270853778213935,0.5717611802674043,0.6320557385046958,0.4163697545526524,0.41689036154685,0.5061363730914841,0.3313508694900146,0.3820981713185755,0.31362299681648953,0.5657495185898386,0.6173786569410672,0.5831096384531504,0.5192216766684853,0.3238188976377951
68,0.8842001962708536,0.5913638097963467,0.7325204713779224,0.34361604827040165,0.4141550408002106,0.4478161325706545,0.9999999999999998,0.11838306063522595,0.2844196671536189,0.7696882126287645,0.5596136952224231,0.5858449591997898,0.3580839149437829,0.22047244094488175
69,0.7821393523061825,0.7592047026279392,0.6702652762532015,1.0,0.5766406912637829,0.5120909186572662,0.3289027262204128,0.6265640038498553,0.9225069378099272,0.6504777070063695,0.6945518462821345,0.4233593087362173,0.10384433533369704,0.481558226274347
70,0.6329735034347398,0.760521636040308,0.3722893658012051,0.5951270056716272,0.8551326453680146,0.24182071158815344,0.6545057810774493,0.5360923965351297,0.6745015897568104,0.7269108280254777,0.6107526760380463,0.14486735463198586,0.15894541122504646,0.3622047244094486
71,0.6427870461236506,0.266671606401897,0.649423710208562,0.5168391584662367,0.7182409301959549,0.1727290797058239,0.21571210210823644,0.17420596727622695,0.12029517916988908,0.5567561419472248,0.4682940866230961,0.2817590698040453,0.5057353993524206,0.4494245911568744
72,0.8370951913640824,0.697100895392007,0.7954517880871222,0.21110451306413294,0.4981260921548789,0.5652951699463328,0.6814353570430687,0.7151106833493742,0.3107906208254235,0.6200368103234345,0.6668252876559186,0.5018739078451211,0.16396474000057426,0.2020997375328083
73,0.39548577036310106,0.663946519133241,0.8947463105256739,0.5229282132488783,0.6207538167938933,0.6308366389256176,0.8753283039955295,0.25890279114533177,0.27861141934833056,0.4962268069786764,0.25389152730293724,0.3792461832061072,0.17307389222282846,0.4494245911568744
74,0.5642787046123651,0.4159751037344401,0.4926575702652337,0.5710034248467104,0.4577791768316674,0.7020601304172197,0.12489078708693124,0.749759384023099,0.2809721910369315,0.6291093075816725,0.4629916577366836,0.5422208231683328,0.3622476813966175,0.2618110236220471
